Var1,Year,DoY,Hour,Tair,Rh,Tsoil,Rg,PPFD,H,LE,NEE,Ustar,VPD,GPP_DT,VWC_mean,CO2_mean,H2O_mean
4654,2020,30,23,0.6173,68.9129,4.2626,-68.8383,3.94605,-8.1364,0.90771,0.052428,0.081465,1.986,0.314243425807833,29.9,454.0461036,4.029412131
4655,2020,30,23.5,-0.10157,72.1883,4.0868,-69.8768,3.6984,-13.8899,2.1655,1.4021,0.093599,1.6861,-0.625677680538826,29.8,456.6818059,3.998786018
4656,2020,31,0,-0.6264,75.2106,3.9262,-71.9769,3.3519,-13.5378,1.7175,0.75163,0.08867,1.4463,-0.0167194881419764,29.8,462.2534056,3.982197784
4657,2020,31,0.5,-1.2466,78.9476,3.7737,-71.3299,2.1633,-10.985,-0.037621,0.90572,0.079161,1.1735,0.388450713861795,29.6,464.1074582,3.892025713
4658,2020,31,1,-1.5828,80.8729,3.6318,-70.148,2.04795,-6.425,0.75245,0.76765,0.075316,1.04,0.264748891852258,29.9,463.3534997,3.824006548
4659,2020,31,1.5,-1.8232,81.8937,3.4958,-68.2502,1.98195,-0.92051,0.4404,0.0031445,0.023841,0.96718,0.341000881607502,29.8,462.7571781,3.742902087
4660,2020,31,2,-1.6425,77.4893,3.3724,-69.9517,2.16405,-7.1711,-0.86829,0.77987,0.043709,1.2186,0.246533064435045,30,457.7796455,3.674503467
4661,2020,31,2.5,-2.357,80.9565,3.2671,-69.3956,1.98255,-1.9688,0.30644,1.0546,0.076838,0.97771,0.275492417216799,29.6,456.1541986,3.592618788
4662,2020,31,3,-2.4302,81.8704,3.1661,-69.6809,1.9827,1.973,-0.03253,0.042061,0.067288,0.92573,0.270363398242442,29.7,453.8969002,3.555860163
4663,2020,31,3.5,-2.7461,83.1323,3.0705,-64.5277,1.9827,-1.6577,-0.055567,-0.38957,0.064407,0.84123,0.26406059183928,29.9,453.1098138,3.51485622
4664,2020,31,4,-2.8343,86.1043,2.9834,-57.5033,1.9827,-2.6108,-0.14257,0.4665,0.030639,0.68846,-0.390574672215974,29.8,452.1905037,3.497163449
4665,2020,31,4.5,-2.8412,86.3755,2.9041,-37.8959,1.9827,-4.9051,0.88826,0.52434,0.058881,0.67468,-0.826262241791601,29.7,450.8275666,3.518250146
4666,2020,31,5,-2.6555,85.3128,2.8347,-36.2987,2.0322,-2.9521,0.67845,0.76459,0.066209,0.73746,-0.813312802997452,29.8,450.9710159,3.547287711
4667,2020,31,5.5,-2.4932,83.3833,2.7739,-33.742,1.9989,-0.40603,0.54316,-0.32295,0.072472,0.8445,-0.801805934788282,29.8,450.1657449,3.558063273
4668,2020,31,6,-2.4422,82.5968,2.722,-30.5277,1.98225,-0.24625,2.5987,-0.90484,0.098306,0.88784,1.50868354221626,29.8,451.534923,3.58453375
4669,2020,31,6.5,-2.2918,83.3479,2.672,-24.3862,1.9821,-5.2192,2.8098,1.0112,0.035537,0.85909,-0.300333675839728,29.7,451.6477069,3.642417837
4670,2020,31,7,-2.2025,82.5603,2.6268,-30.1015,1.98195,-3.6343,2.5981,0.80344,0.052066,0.90572,-0.583733845775137,29.6,450.5025708,3.645397195
4671,2020,31,7.5,-2.1936,82.6897,2.5882,-36.1507,1.98195,-5.6792,2.8059,0.88249,0.063759,0.89958,-0.779609288610306,29.8,451.0642816,3.663923203
4672,2020,31,8,-2.2146,83.7238,2.5485,-36.3842,9.18315,-2.5001,0.69176,0.17389,0.082272,0.84452,0.447111598739473,29.6,451.2863849,3.675231664
4673,2020,31,8.5,-1.9729,82.4848,2.5094,-15.384,60.36735,-0.47867,-0.33654,0.093753,0.053992,0.92528,-0.187192209208484,29.8,450.9866079,3.660440018
4674,2020,31,9,-1.0052,77.8171,2.478,26.9593,169.01205,-4.795,2.2929,1.0005,0.10301,1.2587,-0.289196656917663,29.7,450.7234909,3.77601103
4675,2020,31,9.5,-0.47296,76.2342,2.4638,55.9129,228.50835,-0.17307,10.6704,0.93301,0.074235,1.4022,-0.179586024563889,29.6,450.9687616,3.904817261
4676,2020,31,10,0.44703,72.2455,2.4802,127.2805,385.4121,15.0021,13.868,-2.0755,0.060535,1.7513,2.90483471489246,29.7,446.7312665,3.878127617
4677,2020,31,10.5,2.3354,65.1625,2.5312,212.1586,570.20235,59.0025,39.2928,-5.7721,0.061904,2.5187,6.77026211048497,29.8,443.9107347,4.042540353
4678,2020,31,11,4.5096,55.5698,2.6236,230.1511,639.15975,61.1802,38.3257,-7.2258,0.1841,3.7473,8.44026033671366,29.8,437.8407496,4.091790042
4679,2020,31,11.5,5.2713,48.0127,2.7942,284.7433,757.16535,70.1793,73.6021,-10.2157,0.15756,4.6248,11.5117788211272,29.8,435.9615101,3.740354973
4680,2020,31,12,6.064,45.8652,3.0755,328.4985,877.91715,81.2549,75.3113,-9.5561,0.21032,5.0887,10.9401520680404,29.7,436.8018316,3.762910223
4681,2020,31,12.5,6.5652,44.3059,3.4049,246.0292,734.39925,63.8998,80.9301,-9.2993,0.18163,5.4199,10.7408701773751,29.8,433.6782445,3.775229123
4682,2020,31,13,6.6336,41.164,3.7824,258.7583,710.12295,54.4805,62.6947,-7.8327,0.16053,5.7528,9.28271567990854,29.7,432.1675692,3.487310482
4683,2020,31,13.5,7.3382,39.6232,4.2063,271.417,749.0625,64.9889,68.7995,-7.6523,0.12513,6.1965,9.18528945236897,29.6,434.0467253,3.517273348
4684,2020,31,14,7.5896,40.0903,4.6729,278.6188,742.1193,67.7111,73.5211,-8.9691,0.19375,6.2554,10.5326196874949,29.8,435.1536245,3.671545876
4685,2020,31,14.5,8.0378,39.4137,5.1211,241.549,669.768,51.7331,60.201,-7.6399,0.20942,6.5227,9.25829472595113,29.7,433.4461728,3.714895943
4686,2020,31,15,8.1077,40.6653,5.5348,171.8587,514.4214,40.7056,57.253,-7.9826,0.13905,6.4185,9.61025877071578,29.8,431.8735801,3.889954365
4687,2020,31,15.5,8.5241,39.4446,5.8566,178.7865,523.73655,45.494,76.8881,-9.9767,0.13637,6.7387,11.6563048881933,29.7,430.9189524,3.876716052
4688,2020,31,16,8.6684,39.1776,6.1229,183.4143,540.9315,49.4998,72.6148,-8.7097,0.15249,6.835,10.4080887276415,29.6,431.06014,3.864320245
4689,2020,31,16.5,8.7417,38.2582,6.3822,74.8869,324.38175,15.1146,32.3643,-3.8639,0.1326,6.9729,5.57215231903407,29.7,431.0197597,3.780599796
4690,2020,31,17,8.4637,40.0774,6.555,66.9561,281.2002,11.1819,38.5112,-4.4148,0.1214,6.641,6.08916430849701,29.6,432.163101,3.948416748
4691,2020,31,17.5,8.2897,39.7082,6.6281,17.841,173.56275,-1.0563,18.8807,-2.2265,0.10223,6.6033,3.88009957166206,29.6,433.3565888,3.833046472
4692,2020,31,18,7.8724,40.3883,6.6328,-19.8229,49.38765,-3.4589,13.1077,0.24702,0.031396,6.3458,1.81586240161387,29.7,433.8139932,3.793035232
4693,2020,31,18.5,7.3335,42.2941,6.5752,-28.9692,10.503,0.090355,0.87085,-0.017594,0.02904,5.9205,1.53167366383308,29.6,437.1792625,3.886514836
4694,2020,31,19,6.8097,42.6546,6.4668,-26.0305,3.9741,-1.1775,0.91552,0.7841,0.052248,5.6755,1.3722938213572,29.7,439.3760999,3.751322715
4695,2020,31,19.5,6.4943,45.6021,6.3415,-19.2094,3.9585,-1.2402,1.4647,0.72832,0.032478,5.2679,-0.580554383738405,29.5,445.1676793,4.045988194
4696,2020,31,20,6.0324,49.0056,6.2126,-17.7097,3.95865,-4.0444,10.1208,5.6251,0.042095,4.783,-0.361312740466138,30,446.0475663,4.137392162
4697,2020,31,20.5,5.9584,47.5934,6.0952,-15.0135,3.9591,-2.6643,2.2858,2.1473,0.020719,4.8903,-0.358192068761773,29.7,445.7966508,4.004085368
4698,2020,31,21,5.7668,48.9605,5.9923,-13.5743,3.95955,-1.2931,3.536,2.4292,0.036291,4.6998,-0.334736912052255,29.7,451.346408,4.131835415
4699,2020,31,21.5,5.3597,52.2549,5.8989,-20.6854,3.95985,-0.50607,0.74806,0.72552,0.060183,4.2736,-0.496118607776667,29.7,451.416316,4.297677037
4700,2020,31,22,5.1103,54.9283,5.8043,-18.0955,3.96,-6.6433,7.6382,5.6846,0.076141,3.9647,-1.88243943809621,29.9,458.7331883,4.491167205
4701,2020,31,22.5,4.8909,55.2452,5.7072,-16.1499,3.96,-1.649,1.1284,0.29063,0.041472,3.8769,-1.89225348112422,29.8,459.7171051,4.427544776
4702,2020,31,23,4.8449,55.4091,5.618,-17.3085,3.927,-0.64798,0.36726,-0.11898,0.03018,3.8503,-1.40235508122453,29.8,461.2979893,4.423514417
4703,2020,31,23.5,4.7378,56.6315,5.5352,-14.7138,3.96,-0.37803,0.32654,-0.33394,0.022206,3.7168,-1.41327729935243,29.7,470.0739105,4.528036875
4704,2020,32,0,4.418,58.7163,5.4579,-19.1949,3.96,-1.7579,2.083,0.93634,0.027777,3.4596,-1.7690613334409,29.7,471.1335975,4.603512443
4705,2020,32,0.5,4.0246,60.7792,5.3829,-20.8618,3.9435,-1.255,0.086001,0.07122,0.043303,3.197,-1.23490339489708,29.7,473.3751386,4.627738995
4706,2020,32,1,3.9265,60.7604,5.3046,-21.3931,3.8445,-7.0498,6.0795,2.118,0.051381,3.1764,-0.960274140950406,29.6,473.8287687,4.614859856
4707,2020,32,1.5,3.7072,62.7771,5.2274,-26.8712,3.7788,-4.8248,4.1176,1.3805,0.05215,2.9669,-1.89656838656256,29.7,475.0938912,4.673767181
4708,2020,32,2,3.6602,61.3254,5.1458,-37.705,3.4161,-1.5323,3.2812,1.7853,0.041412,3.0724,0.197435670134213,29.6,471.9242156,4.570585256
4709,2020,32,2.5,2.9098,64.5389,5.0524,-44.7013,2.9709,7.8887,-0.31068,-1.2791,0.067819,2.671,0.00758073017129757,29.7,472.5083835,4.535819409
4710,2020,32,3,2.3389,67.6838,4.9329,-39.4763,2.7894,-10.266,-1.2154,4.8495,0.022786,2.337,-1.00719215417013,29.6,473.7792395,4.56540688
4711,2020,32,3.5,2.0683,70.3201,4.8017,-30.1599,2.95455,-6.6023,1.9481,0.65553,0.042718,2.1052,-3.02230128426016,29.9,479.5455153,4.635962825
4712,2020,32,4,2.1182,71.6241,4.6883,-21.5949,2.8563,5.7891,-0.40195,-1.1329,0.065106,2.0199,0.46005961412693,29.9,481.8561297,4.741713062
4713,2020,32,4.5,2.0859,73.1053,4.5954,-15.8712,2.8728,-2.0346,2.3264,0.84579,0.030605,1.91,0.581165242696112,29.7,481.4136014,4.805633621
4714,2020,32,5,2.0533,73.6808,4.5207,-16.412,2.93835,-2.9283,2.1494,0.85165,0.037854,1.8648,0.563892479171184,29.6,484.7296271,4.79909652
4715,2020,32,5.5,2.1684,73.1633,4.46,-19.7629,2.93805,-3.2418,1.7177,0.94078,0.051038,1.9172,0.497025629065393,29.7,486.4037506,4.841818387
4716,2020,32,6,1.9651,75.3127,4.4095,-20.6164,2.9379,-4.0407,2.6885,1.3557,0.066971,1.7382,0.414147636030912,29.6,488.4679872,4.894499665
4717,2020,32,6.5,1.813,77.4829,4.3585,-21.2917,2.8884,-7.8774,7.2188,5.2316,0.039422,1.5682,0.461451340058687,29.7,491.7449599,4.966165579
4718,2020,32,7,1.697,79.4891,4.3082,-20.2533,2.6904,-3.0431,2.4767,1.4161,0.06926,1.4166,1.26522228296566,29.7,493.3013472,4.960498879
4719,2020,32,7.5,1.8744,77.4075,4.2593,-18.355,2.6574,1.8198,-0.56439,-0.43328,0.074321,1.5803,0.498310472892967,29.6,489.0573827,4.887024411
4720,2020,32,8,2.0286,75.1292,4.2145,-15.0038,6.6021,1.4749,-0.97738,-0.36266,0.042788,1.7591,0.706250530010721,29.6,487.1996697,4.890476839
4721,2020,32,8.5,2.1612,74.5166,4.179,-6.6288,23.89965,-1.8181,3.1146,0.46124,0.042033,1.8196,0.710233918521597,29.7,482.2990917,4.876111395
4722,2020,32,9,2.4181,74.6154,4.1583,3.812,50.09355,-1.3811,2.0434,0.95635,0.038005,1.8462,0.384674546816294,29.7,483.2834438,5.001597483
4723,2020,32,9.5,2.9064,71.5696,4.1634,29.1195,118.11195,2.1339,9.5246,-1.9958,0.038713,2.141,3.07002755397317,29.7,471.6217293,4.951611958
4724,2020,32,10,4.0182,66.7384,4.1997,112.5961,311.6676,20.9227,33.6755,-5.506,0.091639,2.71,6.69353788103694,29.6,465.1357666,5.001826119
4725,2020,32,10.5,5.6562,56.6682,4.3133,172.4133,447.31275,33.1847,62.013,-5.5472,0.1431,3.9595,6.9128469753636,29.6,450.0283501,4.689055848
4726,2020,32,11,6.7262,48.8855,4.5425,225.2881,581.92035,52.5023,73.1333,-11.1869,0.13771,5.0298,12.6763150996679,29.5,442.6470927,4.345437838
4727,2020,32,11.5,7.2642,48.8542,4.8713,188.6889,516.7419,35.117,56.016,-9.4383,0.15164,5.2226,10.992474065761,29.8,443.6176898,4.582863087
4728,2020,32,12,7.8929,46.5852,5.206,151.8796,452.5335,30.6992,61.1087,-7.6386,0.13369,5.6941,9.27009523995248,29.5,444.1725222,4.506622433
4729,2020,32,12.5,8.0198,46.0123,5.5233,214.8525,579.50985,35.9362,58.3723,-8.7749,0.15122,5.8052,10.4228411806722,29.6,439.1709889,4.494235366
4730,2020,32,13,8.5192,43.6401,5.8194,136.2446,442.6338,34.6289,51.4515,-6.5702,0.17011,6.2697,8.28142311255388,29.6,436.9544934,4.341226902
4731,2020,32,13.5,8.1415,42.3931,6.1081,69.9158,257.2038,4.7483,36.5379,-2.9468,0.0996,6.2459,4.61130685749032,29.6,438.729707,4.08796072
4732,2020,32,14,8.4271,42.4864,6.2732,145.4694,423.3297,27.1478,67.0956,-8.28,0.19519,6.3582,9.98102789673674,30,440.6152302,4.209118351
4733,2020,32,14.5,8.6338,41.997,6.4404,207.2478,555.35835,45.9754,71.742,-9.0927,0.22457,6.5029,10.8207249376727,29.6,442.5582108,4.226067526
4734,2020,32,15,8.7053,42.9671,6.6684,170.2822,468.56865,38.0009,72.1245,-9.063,0.22149,6.4252,10.8008870217946,29.8,442.1825911,4.375872424
4735,2020,32,15.5,8.5704,43.9941,6.9036,147.5692,416.316,39.6017,69.3402,-7.4331,0.25622,6.2521,9.1546088986646,29.6,439.5491546,4.473267653
4736,2020,32,16,8.0825,47.2198,7.093,81.9551,265.4619,13.7201,47.8825,-4.594,0.21841,5.6996,6.25479534440277,29.8,436.9056952,4.724217084
4737,2020,32,16.5,7.9569,48.0617,7.1801,42.4557,164.9058,1.4272,32.4514,-2.59,0.15421,5.5609,4.23583166947567,29.7,436.5219565,4.77244121
4738,2020,32,17,7.9249,48.1397,7.1957,20.3271,111.90285,-4.4394,28.2287,-1.7817,0.1608,5.5405,3.42429194325328,29.7,436.1240818,4.766874162
4739,2020,32,17.5,7.9081,49.0713,7.1627,7.2177,76.73835,-5.3579,18.7026,-0.48362,0.098937,5.4347,2.12485451918191,29.8,436.6066972,4.870682239
4740,2020,32,18,7.6716,49.9455,7.0991,-8.058,37.85805,-7.2984,13.8976,0.33008,0.092499,5.2558,1.28263851415211,29.6,436.9466876,4.904633512
4741,2020,32,18.5,7.2541,52.7443,7.0141,-17.0736,9.2832,-5.3771,8.5768,1.4027,0.065463,4.822,1.77503897608556,29.7,439.3621014,5.058549024
4742,2020,32,19,7.0725,53.1041,6.914,-17.3834,3.9579,-1.8944,1.8691,1.4283,0.045999,4.726,1.73609461417954,29.7,441.5278584,4.994892311
4743,2020,32,19.5,6.8968,54.0684,6.8111,-14.2857,3.9585,-4.5431,4.0898,1.2144,0.091951,4.5732,0.306428715848346,29.6,443.5974986,5.06565897
4744,2020,32,20,6.616,58.699,6.7087,-13.6794,3.95865,-9.593,9.9405,1.8347,0.09601,4.0333,-0.34653355529871,29.7,442.7265321,5.493056415
4745,2020,32,20.5,6.5187,59.4828,6.6094,-11.0974,3.95865,-2.5439,3.3127,0.32643,0.047151,3.9303,-0.296789965221592,29.6,444.3116021,5.480715211
4746,2020,32,21,6.4421,60.0294,6.521,-12.0241,3.95865,-0.8531,1.039,-1.0866,0.041322,3.8569,-0.0599281470763695,29.6,450.6704247,5.632135039
4747,2020,32,21.5,6.0312,64.7613,6.4454,-10.8514,3.95895,-0.79087,-0.48263,-0.46707,0.061056,3.3049,-0.10712541797343,29.7,450.5636665,5.791451178
4748,2020,32,22,6.0313,65.165,6.3755,-11.3001,3.9594,-4.9518,7.289,1.499,0.061966,3.2671,-0.106490452178834,29.9,447.9014643,5.804676402
4749,2020,32,22.5,6.1643,63.2067,6.3076,-11.8664,3.9597,-7.1773,9.8651,2.5366,0.14922,3.4827,-1.09821774658996,29.6,446.8947615,5.679427566
4750,2020,32,23,6.1952,62.5562,6.2379,-13.7536,3.95955,-9.8256,11.1942,1.3971,0.16849,3.5519,0.045540784365288,29.7,444.3797566,5.631482823
4751,2020,32,23.5,6.0514,64.2415,6.1637,-22.2748,3.9594,-7.4123,4.5352,-14.8303,0.18906,3.3584,16.2568852272444,29.6,447.1740955,5.743444777
4752,2020,33,0,5.9073,65.087,6.0886,-23.9003,3.95955,-9.9135,6.8644,-0.22634,0.22853,3.2464,1.63690472132355,29.6,442.8884905,5.742940806
4753,2020,33,0.5,5.7979,65.9676,6.0103,-22.8702,3.95955,-4.2212,7.3961,-0.88647,0.23483,3.1405,2.28508404503035,29.7,445.8928795,5.76015381
4754,2020,33,1,5.9036,64.9166,5.9366,-22.6287,3.95955,-12.2409,8.2075,1.6162,0.18171,3.2614,-0.204834680730125,29.6,448.3434914,5.701689231
4755,2020,33,1.5,5.7992,65.4562,5.8666,-24.7011,3.9597,-22.1828,12.3573,3.4544,0.24515,3.188,-2.05447187103906,29.6,450.6777367,5.71983767
4756,2020,33,2,5.5691,67.3251,5.798,-26.8952,3.9594,-20.1281,10.0733,3.9592,0.26431,2.9677,-2.58487601547814,29.6,451.5052751,5.782517931
4757,2020,33,2.5,5.5715,67.4112,5.7315,-29.139,3.9597,-29.4736,12.8919,2.9357,0.27717,2.9603,-1.56052693096381,29.8,449.8063621,5.79814836
4758,2020,33,3,5.0324,70.5831,5.6668,-37.4233,3.9597,-18.6955,5.4836,1.947,0.085902,2.5736,-0.63172222774355,29.6,449.6735516,5.826498628
4759,2020,33,3.5,4.4032,73.0674,5.5959,-59.7448,3.81135,-14.6836,0.52666,1.6219,0.087469,2.2546,-0.374974032456126,29.7,447.3412265,5.708424066
4760,2020,33,4,3.8426,73.9134,5.497,-62.3171,3.399,-12.6438,-2.8368,0.34399,0.095475,2.0992,0.843815869749428,29.8,444.3134189,5.502163306
4761,2020,33,4.5,3.5511,72.3047,5.3761,-68.0387,3.23445,-24.0902,0.61656,1.8173,0.10082,2.1832,-0.659354488225688,29.6,441.2684334,5.260699083
4762,2020,33,5,2.9413,72.7004,5.2426,-71.1957,3.0699,-23.5096,2.4536,1.9194,0.11854,2.0609,-0.823257221315068,29.7,439.4345744,5.03274665
4763,2020,33,5.5,2.7583,69.4532,5.0956,-75.942,3.0204,-18.5275,0.93606,1.5964,0.10489,2.2762,-0.518071873163358,29.6,434.4073258,4.725400216
4764,2020,33,6,2.1916,70.549,4.9372,-73.3093,2.6574,-18.686,-0.82341,1.3367,0.091729,2.1075,-0.31357788802627,29.6,434.7338136,4.617753755
4765,2020,33,6.5,2.3035,69.9086,4.7736,-62.7033,2.37735,-9.7406,1.9646,0.63133,0.1323,2.1706,0.403057042331779,29.6,435.843494,4.572341541
4766,2020,33,7,1.8339,71.2329,4.6066,-58.4513,2.49315,-10.7123,-0.90833,0.031998,0.07538,2.0064,0.879668328614984,29.7,436.5103234,4.548077017
4767,2020,33,7.5,0.97984,73.7446,4.4504,-68.2835,2.46015,-5.402,-0.38311,0.41758,0.073844,1.7219,0.450990571057135,29.7,435.6998287,4.390878045
4768,2020,33,8,0.74042,73.3146,4.3017,-71.7771,13.52235,-9.5558,-1.28,2.9885,0.38708,1.72,-2.09896610574878,29.6,436.0734591,4.246781014
